                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                               "4a68bfb"                               "gfortran"                                 "13.3.0"                   "x86_64-linux-25.12.1"                                 "CRMATH"                               "20260307"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97                                       98                                       99                                      100                                      101                                      102                                      103                                      104                                      105                                      106                                      107                                      108                                      109                                      110                                      111                                      112                                      113                                      114                                      115                                      116                                      117                                      118                                      119                                      120                                      121                                      122                                      123                                      124                                      125                                      126                                      127                                      128                                      129                                      130                                      131                                      132                                      133                                      134                                      135                                      136                                      137                                      138                                      139                                      140                                      141                                      142 
                              mix_type_1                               mix_qtop_1                               mix_type_2                               mix_qtop_2                               mix_type_3                               mix_qtop_3                               mix_type_4                               mix_qtop_4                               mix_type_5                               mix_qtop_5                               mix_type_6                               mix_qtop_6                               mix_type_7                               mix_qtop_7                               mix_type_8                               mix_qtop_8                               mix_type_9                               mix_qtop_9                              mix_type_10                              mix_qtop_10                              mix_type_11                              mix_qtop_11                              mix_type_12                              mix_qtop_12                              mix_type_13                              mix_qtop_13                              mix_type_14                              mix_qtop_14                              mix_type_15                              mix_qtop_15                              mix_type_16                              mix_qtop_16                              mix_type_17                              mix_qtop_17                              mix_type_18                              mix_qtop_18                              mix_type_19                              mix_qtop_19                              mix_type_20                              mix_qtop_20                              burn_type_1                              burn_qtop_1                              burn_type_2                              burn_qtop_2                              burn_type_3                              burn_qtop_3                              burn_type_4                              burn_qtop_4                              burn_type_5                              burn_qtop_5                              burn_type_6                              burn_qtop_6                              burn_type_7                              burn_qtop_7                              burn_type_8                              burn_qtop_8                              burn_type_9                              burn_qtop_9                             burn_type_10                             burn_qtop_10                             burn_type_11                             burn_qtop_11                             burn_type_12                             burn_qtop_12                             burn_type_13                             burn_qtop_13                             burn_type_14                             burn_qtop_14                             burn_type_15                             burn_qtop_15                             burn_type_16                             burn_qtop_16                             burn_type_17                             burn_qtop_17                             burn_type_18                             burn_qtop_18                             burn_type_19                             burn_qtop_19                             burn_type_20                             burn_qtop_20                             model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                       log_power_nuc_burn                           power_nuc_burn                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                     Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters                             log_center_T                           log_center_Rho 
                                       1                  1.6377531641487267E-001                                        0                  9.9999053302415042E-001                                        1                  9.9999999996613620E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                        3                  2.5093110693161194E-003                                        2                  8.8792787746834426E-002                                        1                  2.8978938244085123E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                        1                                      804                  5.3014474637302497E+004                  4.7243944619943008E+000                  1.5000000000000000E+000                  3.3474597169416349E+001                 -9.8999999999999986E+001                  2.4566297462230899E-001                  1.6337826149091644E-001                  7.8131057851753576E-008                  9.9999999996400024E-001                  9.9999053302415042E-001                  1.6337826149091644E-001                  7.8131057851753576E-008                  9.9999999996400024E-001                  9.9999053302415042E-001                  4.7783115449496150E-001                  3.0049078240035341E+000                  4.7783115212043203E-001                 -4.2940582619881745E+001                 -7.7843755950371927E+000                  4.7783115449496150E-001                  3.0049078240035341E+000                  2.5612795944860983E-001                  7.9672716519824369E-002                 -4.2940582619881745E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.8624278012386923E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8170807374462514E+000                  7.0879521557073721E-001                  2.4288929375736235E-001                  4.1283802988440890E+000                  0.0000000000000000E+000                  1.7122367379199918E+001                  1.7763136205046681E+000                  7.2180847879104650E+000                  6.2122670263477209E-001                  8.4989010300386436E-001                  1.2969740745284870E+000                  6.9977936417851816E-001                  2.8007014417225545E-001                  2.6560342443362997E-003                  9.3335246355016575E-003                  3.4035839171700768E-003                  9.3336026546536194E-003                  1.0499325454139901E+000                  4.1998101885258643E-001                                        0                                        5                  7.2180847879104650E+000                  1.7763136205046681E+000 
                                       1                  1.4312577613826494E-001                                        0                  9.9999026814706482E-001                                        1                  9.9999999997002564E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                        3                  9.0846517474344381E-003                                        2                  1.0331507987881945E-001                                        1                  3.0866182046214230E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                       10                                     1598                  1.3761858944444216E+006                  5.4370256764229241E+000                  1.5000000000000000E+000                  3.3474597169416349E+001                 -9.8999999999999986E+001                  2.1468866420739738E-001                  1.4239933143815658E-001                  3.9065531805937668E-008                  9.9999999996712519E-001                  9.9999026814706482E-001                  1.4239933143815658E-001                  3.9065531805937668E-008                  9.9999999996712519E-001                  9.9999026814706482E-001                  6.0554218207099608E-001                  4.0322010842679523E+000                  6.0554217960077616E-001                 -4.2660437628730257E+001                 -7.6395065090303609E+000                  6.0554218207099608E-001                  4.0322010842679523E+000                  2.5876720719218038E-001                  3.4589463025004052E-001                 -4.2660437628730257E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  8.7854290009012978E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8146928230467556E+000                  6.0599680994773331E-001                  1.9626591974485319E-001                  4.2216270468691075E+000                  0.0000000000000000E+000                  1.7123956712520137E+001                  1.7722292162476470E+000                  7.2238495831350136E+000                  6.2135007944052556E-001                  8.4975901541813836E-001                  1.2973332442089169E+000                  6.9954609578474003E-001                  2.8015676798207417E-001                  1.5752664080566903E-003                  9.3333266813681991E-003                  3.4035839171700716E-003                  9.3336026546536211E-003                  1.0498708964835282E+000                  4.2000288880413750E-001                                        0                                        4                  7.2238495831350136E+000                  1.7722292162476470E+000 
                                       1                  3.7276602737524679E-002                                        0                  9.9999995577317513E-001                                        1                  9.9999999998386357E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                        2                  2.0212903416690914E-001                                        1                  4.1486391612683077E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                       20                                     1606                  9.8971662210690659E+006                  6.2288381368991725E+000                  1.5000000000000000E+000                  3.3474597169416349E+001                 -9.8999999999999986E+001                  5.5914904106287015E-002                  3.7245783267471411E-002                  3.9065532416560332E-008                  9.9999999998275002E-001                  9.9999995577317513E-001                  3.7245783267471411E-002                  3.9065532416560332E-008                  9.9999999998275002E-001                  9.9999995577317513E-001                  6.4263121041087423E-001                  4.3916852857280473E+000                  6.4263119185409656E-001                 -4.0830832577559093E+001                 -6.7266505463604931E+000                  6.4263121041087423E-001                  4.3916852857280473E+000                  5.6440956618087157E-001                 -1.4035022622034149E-001                 -4.0830832577559093E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.4756175332091509E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8378891411450460E+000                  6.5792536184176831E-001                  1.7583755949528918E-001                  4.2624837673682352E+000                  0.0000000000000000E+000                  1.7285943762628783E+001                  1.9009165300633526E+000                  7.2571494921279980E+000                  6.2212777767275418E-001                  8.4898605021682505E-001                  1.2994490124880564E+000                  6.9797010994441833E-001                  2.8145756527277604E-001                  2.3423844524193856E-005                  9.3206039362986014E-003                  3.4035839171700721E-003                  9.3336026546536194E-003                  1.0495240842391136E+000                  4.2025455078613000E-001                                        0                                        5                  7.2571494921279980E+000                  1.9009165300633526E+000 
                                       1                  6.2834797528625932E-002                                        0                  9.9999997724996348E-001                                        1                  9.9999999998605471E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                        2                  1.7658507321985431E-001                                        1                  4.6354840621636956E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                       30                                     1602                  5.0021829165671520E+007                  6.6989700043360187E+000                  1.5000000000000000E+000                  3.3474597169416349E+001                 -9.8999999999999986E+001                  9.4252196292938892E-002                  6.2812265368474784E-002                  3.9065532250026878E-008                  9.9999999998587508E-001                  9.9999997724996348E-001                  6.2812265368474784E-002                  3.9065532250026878E-008                  9.9999999998587508E-001                  9.9999997724996348E-001                  6.5599540068846296E-001                  4.5289278360497720E+000                  6.5599537438180733E-001                 -4.0451879471862163E+001                 -6.5617232831739241E+000                  6.5599540068846296E-001                  4.5289278360497720E+000                  5.9829097237955520E-001                 -2.4911277586412187E-001                 -4.0451879471862163E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.4285822266602645E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8400525663690241E+000                  6.5612777744162398E-001                  1.7061191684726029E-001                  4.2729350526642937E+000                  0.0000000000000000E+000                  1.7297894477391203E+001                  1.9085919717240407E+000                  7.2641525364839019E+000                  6.2608176283105066E-001                  8.4488747257863706E-001                  1.3099079782162983E+000                  6.8977967299872733E-001                  2.8964135062375290E-001                  2.3412157307696446E-005                  9.2139292627222858E-003                  3.4035839171700721E-003                  9.3336026546536194E-003                  1.0477204783659648E+000                  4.2192690093737384E-001                                        0                                        5                  7.2641525364839019E+000                  1.9085919717240407E+000 
                                       1                  6.7724450497490096E-002                                        0                  9.9999997951400599E-001                                        1                  9.9999999998606126E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                        3                  9.6780676730184279E-005                                        2                  1.7252714608344275E-001                                        1                  4.7685028973796234E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                       40                                     1603                  1.0002182916567151E+008                  6.6989700043360187E+000                  1.5000000000000000E+000                  3.3474597169416349E+001                 -9.8999999999999986E+001                  1.0158667574623513E-001                  6.7719482996669800E-002                  3.9065532250026878E-008                  9.9999999998587508E-001                  9.9999997951400599E-001                  6.7719482996669800E-002                  3.9065532250026878E-008                  9.9999999998587508E-001                  9.9999997951400599E-001                  6.6030062944854695E-001                  4.5740470697311837E+000                  6.6030060039836069E-001                 -4.0295389519123546E+001                 -6.5143347747481908E+000                  6.6030062944854695E-001                  4.5740470697311837E+000                  6.0330294702194098E-001                 -2.4981391961826324E-001                 -4.0295389519123546E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.8203440828931492E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8402923927375028E+000                  6.6026926016001841E-001                  1.7220300546950090E-001                  4.2697528754198126E+000                  0.0000000000000000E+000                  1.7301326813672542E+001                  1.9131492170355096E+000                  7.2664613083045566E+000                  6.3105291284736986E-001                  8.3979282688840962E-001                  1.3231454634844482E+000                  6.7959895656839320E-001                  2.9981427880300865E-001                  2.3569765643146144E-005                  9.0764288129687419E-003                  3.4035839171700721E-003                  9.3336026546536194E-003                  1.0454787135260013E+000                  4.2409819315728670E-001                                        0                                       10                  7.2664613083045566E+000                  1.9131492170355096E+000 
                                       1                  6.7725118307641441E-002                                        0                  9.9999998045697902E-001                                        1                  9.9999999998592404E-001                                        0                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                       -1                  1.0000000000000000E+000                                        3                  2.9400728957997593E-004                                        2                  1.7289512821637246E-001                                        1                  4.7956246673424807E-001                                        0                  1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                    -9999                 -1.0000000000000000E+000                                       50                                     1603                  1.5002182916567153E+008                  6.6989700043360187E+000                  1.5000000000000000E+000                  3.3474597169416349E+001                 -9.8999999999999986E+001                  1.0158767746146216E-001                  6.7719482996669800E-002                  3.9065532250026878E-008                  9.9999999998587508E-001                  9.9999998045697902E-001                  6.7719482996669800E-002                  3.9065532250026878E-008                  9.9999999998587508E-001                  9.9999998045697902E-001                  6.6432999098011669E-001                  4.6166823176292295E+000                  6.6432995955498408E-001                 -4.0155295877423242E+001                 -6.4761772169962262E+000                  6.6432999098011669E-001                  4.6166823176292295E+000                  6.0524628397093949E-001                 -2.3119381757652874E-001                 -4.0155295877423242E+001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.0383725811460895E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8403169378983630E+000                  6.6426901358794699E-001                  1.7415379186174373E-001                  4.2658513026353262E+000                  0.0000000000000000E+000                  1.7304188769743561E+001                  1.9176835913916574E+000                  7.2684222727952728E+000                  6.3634637763998925E-001                  8.3444300569867835E-001                  1.3373364332648661E+000                  6.6890868774310042E-001                  3.1049678408747938E-001                  2.3783491989492002E-005                  8.9217471335644744E-003                  3.4035839171700721E-003                  9.3336026546536194E-003                  1.0432243936754459E+000                  4.2630668629602830E-001                                        0                                        5                  7.2684222727952728E+000                  1.9176835913916574E+000 
